time,z3
-8.0,0.0
0.0,0.05380278992533159
0.1,0.05812905318701089
0.2,0.06229598875440555
0.30000000000000004,0.06629217534676547
0.4,0.0701066596944125
0.5,0.07372898656089133
0.6000000000000001,0.07714922740004576
0.7000000000000001,0.08035800756947373
0.8,0.08334653202577039
0.9,0.08610660943113081
1.0,0.08863067460523753
1.1,0.09091180926089398
1.2000000000000002,0.09294376096656869
1.3,0.09472096028387564
1.4000000000000001,0.09623853603301771
1.5,0.09749232864435191
1.6,0.09847890155948061
1.7000000000000002,0.09919555065061929
1.8,0.09964031163242282
1.9000000000000001,0.099811965445955
2.0,0.0997100416000445
2.1,0.09933481946086826
2.2,0.09868732748622844
2.3000000000000003,0.09776934040662089
2.4000000000000004,0.09658337436082233
2.5,0.09513267999932878
2.6,0.0934212335745486
2.7,0.09145372604217088
2.8000000000000003,0.08923555020358216
2.9000000000000004,0.08677278592457244
3.0,0.08407218347084587
3.1,0.08114114500601154
3.2,0.07798770430276758
3.3000000000000003,0.07462050472288856
3.4000000000000004,0.07104877552637182
3.5,0.06728230657467713
3.6,0.063331421497397
3.7,0.059206949395905685
3.8000000000000003,0.05492019516154478
3.9000000000000004,0.050482908489702
4.0,0.04590725167471293
4.1000000000000005,0.04120576627385737
4.2,0.03639133873182291
4.3,0.03147716505985547
4.4,0.026476714666409832
4.5,0.021403693438437475
4.6000000000000005,0.016272006174502814
4.7,0.011095718472697205
4.800000000000001,0.005889018177811783
4.9,0.0006661764934416564
5.0,-0.004558491134391633
5.1000000000000005,-0.009770664254882433
5.2,-0.014956056663801101
5.300000000000001,-0.020100455560987086
5.4,-0.0251897605066459
5.5,-0.030210022069674783
5.6000000000000005,-0.03514748006208361
5.7,-0.03998860125471362
5.800000000000001,-0.044720116470878084
5.9,-0.04932905695625302
6.0,-0.053802789925331565
6.1000000000000005,-0.05812905318701086
6.2,-0.0622959887544055
6.300000000000001,-0.06629217534676544
6.4,-0.07010665969441247
6.5,-0.07372898656089129
6.6000000000000005,-0.07714922740004579
6.7,-0.0803580075694737
6.800000000000001,-0.08334653202577037
6.9,-0.08610660943113083
7.0,-0.08863067460523753
7.1000000000000005,-0.09091180926089397
7.2,-0.0929437609665687
7.300000000000001,-0.09472096028387565
7.4,-0.09623853603301771
7.5,-0.0974923286443519
7.6000000000000005,-0.0984789015594806
7.7,-0.09919555065061929
7.800000000000001,-0.09964031163242282
7.9,-0.099811965445955
8.0,-0.0997100416000445
8.1,-0.09933481946086826
8.200000000000001,-0.09868732748622842
8.3,-0.0977693404066209
8.4,-0.09658337436082233
8.5,-0.0951326799993288
8.6,-0.0934212335745486
8.700000000000001,-0.09145372604217088
8.8,-0.08923555020358212
8.9,-0.08677278592457244
9.0,-0.08407218347084586
9.1,-0.08114114500601155
9.200000000000001,-0.07798770430276751
9.3,-0.07462050472288854
9.4,-0.07104877552637183
9.5,-0.0672823065746771
9.600000000000001,-0.06333142149739698
9.700000000000001,-0.05920694939590562
9.8,-0.05492019516154475
9.9,-0.050482908489701966
10.0,-0.04590725167471294
10.100000000000001,-0.04120576627385731
10.200000000000001,-0.03639133873182288
10.3,-0.03147716505985539
10.4,-0.026476714666409842
10.5,-0.021403693438437447
10.600000000000001,-0.016272006174502782
10.700000000000001,-0.011095718472697087
10.8,-0.005889018177811751
10.9,-0.0006661764934416688
11.0,0.004558491134391665
11.100000000000001,0.009770664254882464
11.200000000000001,0.014956056663801178
11.3,0.020100455560987076
11.4,0.025189760506645932
11.5,0.03021002206967477
11.600000000000001,0.03514748006208368
11.700000000000001,0.039988601254713645
11.8,0.04472011647087811
11.9,0.049329056956253
12.0,0.05380278992533159
12.100000000000001,0.05812905318701092
12.200000000000001,0.062295988754405535
12.3,0.06629217534676547
12.4,0.07010665969441247
12.5,0.07372898656089132
12.600000000000001,0.07714922740004578
12.700000000000001,0.08035800756947376
12.8,0.08334653202577037
12.9,0.08610660943113081
13.0,0.08863067460523752
13.100000000000001,0.090911809260894
13.200000000000001,0.09294376096656869
13.3,0.09472096028387565
13.4,0.09623853603301771
13.5,0.0974923286443519
13.600000000000001,0.09847890155948062
13.700000000000001,0.09919555065061929
13.8,0.09964031163242282
13.9,0.099811965445955
14.0,0.0997100416000445
14.100000000000001,0.09933481946086826
14.200000000000001,0.09868732748622844
14.3,0.09776934040662093
14.4,0.09658337436082234
14.5,0.0951326799993288
14.600000000000001,0.0934212335745486
14.700000000000001,0.09145372604217088
14.8,0.08923555020358222
14.9,0.08677278592457248
15.0,0.08407218347084591
15.100000000000001,0.08114114500601155
15.200000000000001,0.07798770430276757
15.3,0.07462050472288866
15.4,0.0710487755263719
15.5,0.06728230657467718
15.600000000000001,0.06333142149739705
15.700000000000001,0.0592069493959057
15.8,0.05492019516154476
15.9,0.05048290848970213
16.0,0.04590725167471304
16.1,0.04120576627385748
16.2,0.036391338731823146
16.3,0.03147716505985549
16.400000000000002,0.026476714666409853
16.5,0.021403693438437628
16.6,0.016272006174502966
16.7,0.011095718472697275
16.8,0.005889018177811851
16.900000000000002,0.000666176493441681
17.0,-0.004558491134391476
17.1,-0.009770664254882452
17.2,-0.01495605666380099
17.3,-0.020100455560986975
17.400000000000002,-0.02518976050664583
17.5,-0.03021002206967459
17.6,-0.03514748006208359
17.7,-0.03998860125471347
17.8,-0.044720116470877945
17.900000000000002,-0.04932905695625292
18.0,-0.05380278992533151
18.1,-0.058129053187010844
18.2,-0.06229598875440538
18.3,-0.06629217534676532
18.400000000000002,-0.07010665969441253
18.5,-0.07372898656089125
18.6,-0.0771492274000457
18.7,-0.08035800756947359
18.8,-0.08334653202577026
18.900000000000002,-0.08610660943113081
19.0,-0.08863067460523748
19.1,-0.09091180926089393
19.200000000000003,-0.09294376096656866
19.3,-0.09472096028387562
19.400000000000002,-0.0962385360330177
19.5,-0.09749232864435187
19.6,-0.09847890155948058
19.700000000000003,-0.0991955506506193
19.8,-0.0996403116324228
19.900000000000002,-0.099811965445955
20.0,-0.0997100416000445
20.1,-0.09933481946086826
20.200000000000003,-0.09868732748622844
20.3,-0.09776934040662093
20.400000000000002,-0.09658337436082234
20.5,-0.09513267999932887
20.6,-0.0934212335745486
20.700000000000003,-0.09145372604217088
20.8,-0.08923555020358222
20.900000000000002,-0.0867727859245725
21.0,-0.08407218347084591
21.1,-0.08114114500601156
21.200000000000003,-0.07798770430276758
21.3,-0.07462050472288867
21.400000000000002,-0.07104877552637179
21.5,-0.0672823065746772
21.6,-0.06333142149739707
21.700000000000003,-0.059206949395905706
21.8,-0.054920195161544914
21.900000000000002,-0.05048290848970199
22.0,-0.045907251674713045
22.1,-0.04120576627385749
22.200000000000003,-0.03639133873182299
22.3,-0.0314771650598555
22.400000000000002,-0.026476714666409863
22.5,-0.021403693438437642
22.6,-0.01627200617450298
22.700000000000003,-0.01109571847269711
22.8,-0.005889018177811864
22.900000000000002,-0.0006661764934416932
23.0,0.004558491134391464
23.1,0.009770664254882265
23.200000000000003,0.014956056663801153
23.3,0.020100455560986965
23.400000000000002,0.02518976050664582
23.5,0.030210022069674578
23.6,0.035147480062083576
23.700000000000003,0.039988601254713624
23.8,0.04472011647087793
23.900000000000002,0.049329056956252906
24.0,0.0538027899253315
24.1,0.05812905318701084
24.200000000000003,0.062295988754405514
24.3,0.0662921753467653
24.400000000000002,0.07010665969441239
24.5,0.07372898656089123
24.6,0.07714922740004569
24.700000000000003,0.08035800756947367
24.8,0.08334653202577026
24.900000000000002,0.0861066094311308
25.0,0.08863067460523748
25.1,0.09091180926089393
25.200000000000003,0.09294376096656864
25.3,0.09472096028387561
25.400000000000002,0.0962385360330177
25.5,0.09749232864435187
25.6,0.09847890155948058
25.700000000000003,0.09919555065061927
25.8,0.0996403116324228
25.900000000000002,0.099811965445955
26.0,0.0997100416000445
26.1,0.09933481946086828
26.200000000000003,0.09868732748622844
26.3,0.09776934040662093
26.400000000000002,0.09658337436082236
26.5,0.09513267999932887
26.6,0.09342123357454861
26.700000000000003,0.09145372604217089
26.8,0.08923555020358222
26.900000000000002,0.08677278592457251
27.0,0.08407218347084602
27.1,0.08114114500601158
27.200000000000003,0.07798770430276758
27.3,0.07462050472288868
27.400000000000002,0.07104877552637191
27.5,0.0672823065746772
27.6,0.06333142149739708
27.700000000000003,0.05920694939590572
27.8,0.05492019516154493
27.900000000000002,0.050482908489702
28.0,0.04590725167471306
28.1,0.041205766273857504
28.200000000000003,0.036391338731823
28.3,0.031477165059855684
28.400000000000002,0.026476714666409874
28.5,0.021403693438437656
28.6,0.01627200617450299
28.700000000000003,0.011095718472697299
28.8,0.005889018177811876
28.900000000000002,0.0006661764934417053
29.0,-0.0045584911343914515
29.1,-0.00977066425488225
29.200000000000003,-0.01495605666380114
29.3,-0.020100455560986955
29.400000000000002,-0.02518976050664581
29.5,-0.030210022069674394
29.6,-0.03514748006208323
29.700000000000003,-0.03998860125471361
29.8,-0.04472011647087776
29.900000000000002,-0.04932905695625274
30.0,-0.053802789925331336
30.1,-0.05812905318701068
30.200000000000003,-0.062295988754405354
30.3,-0.0662921753467653
30.400000000000002,-0.07010665969441238
30.5,-0.07372898656089122
30.6,-0.07714922740004546
30.700000000000003,-0.08035800756947367
30.8,-0.08334653202577015
30.900000000000002,-0.08610660943113062
31.0,-0.08863067460523738
31.1,-0.09091180926089384
31.200000000000003,-0.09294376096656858
31.3,-0.09472096028387555
31.400000000000002,-0.09623853603301766
31.5,-0.09749232864435178
31.6,-0.09847890155948058
31.700000000000003,-0.09919555065061927
31.8,-0.09964031163242278
31.900000000000002,-0.099811965445955
32.0,-0.0997100416000445
32.1,-0.0993348194608683
32.2,-0.0986873274862285
32.300000000000004,-0.09776934040662097
32.4,-0.0965833743608225
32.5,-0.09513267999932887
32.6,-0.09342123357454868
32.7,-0.09145372604217097
32.800000000000004,-0.08923555020358222
32.9,-0.08677278592457269
33.0,-0.08407218347084612
33.1,-0.08114114500601179
33.2,-0.0779877043027678
33.300000000000004,-0.07462050472288857
33.4,-0.07104877552637205
33.5,-0.06728230657467733
33.6,-0.06333142149739722
33.7,-0.05920694939590587
33.800000000000004,-0.054920195161544935
33.9,-0.05048290848970248
34.0,-0.04590725167471338
34.1,-0.04120576627385784
34.2,-0.036391338731823014
34.300000000000004,-0.031477165059855525
