time,z3
-8.0,0.0
0.0,0.0013577547594150138
0.1,0.0014624905838690877
0.2,0.0015512030554404622
0.30000000000000004,0.0016229202217263226
0.4,0.0016768563344450593
0.5,0.0017124204582588687
0.6000000000000001,0.001729222945184975
0.7000000000000001,0.00172707970366047
0.8,0.001706014215487998
0.9,0.0016662572785642131
1.0,0.0016082444782097266
1.1,0.0015326114148051806
1.2000000000000002,0.0014401867400204724
1.3,0.0013319830779336488
1.4000000000000001,0.0012091859305096056
1.5,0.001073140688992476
1.6,0.0009253378935176178
1.7000000000000002,0.0007673969024419775
1.8,0.0006010481503150578
1.9000000000000001,0.0004281141888758739
2.0,0.0002504897187947124
2.1,7.012083093609323e-05
2.2,-0.00011101631541999055
2.3000000000000003,-0.00029093714379267385
2.4000000000000004,-0.00046767040393545323
2.5,-0.0006392797692663921
2.6,-0.0008038850516673575
2.7,-0.0009596828012184921
2.8000000000000003,-0.001104966065172941
2.9000000000000004,-0.0012381430896883394
3.0,-0.0013577547594150136
3.1,-0.0014624905838690875
3.2,-0.0015512030554404622
3.3000000000000003,-0.0016229202217263223
3.4000000000000004,-0.0016768563344450595
3.5,-0.0017124204582588687
3.6,-0.001729222945184975
3.7,-0.00172707970366047
3.8000000000000003,-0.001706014215487998
3.9000000000000004,-0.0016662572785642131
4.0,-0.0016082444782097268
4.1000000000000005,-0.0015326114148051808
4.2,-0.0014401867400204726
4.3,-0.0013319830779336497
4.4,-0.0012091859305096056
4.5,-0.0010731406889924761
4.6000000000000005,-0.0009253378935176175
4.7,-0.0007673969024419792
4.800000000000001,-0.000601048150315058
4.9,-0.00042811418887587485
5.0,-0.00025048971879471413
5.1000000000000005,-7.012083093609344e-05
5.2,0.0001110163154199888
5.300000000000001,0.0002909371437926737
5.4,0.000467670403935453
5.5,0.0006392797692663919
5.6000000000000005,0.0008038850516673573
5.7,0.0009596828012184918
5.800000000000001,0.0011049660651729408
5.9,0.0012381430896883391
6.0,0.0013577547594150136
6.1000000000000005,0.0014624905838690873
6.2,0.0015512030554404616
6.300000000000001,0.0016229202217263223
6.4,0.0016768563344450591
6.5,0.0017124204582588684
6.6000000000000005,0.001729222945184975
6.7,0.00172707970366047
6.800000000000001,0.001706014215487998
6.9,0.0016662572785642138
7.0,0.001608244478209727
7.1000000000000005,0.0015326114148051808
7.2,0.0014401867400204735
7.300000000000001,0.0013319830779336497
7.4,0.0012091859305096082
7.5,0.0010731406889924774
7.6000000000000005,0.0009253378935176188
7.7,0.0007673969024419807
7.800000000000001,0.0006010481503150596
7.9,0.00042811418887587506
8.0,0.00025048971879471587
8.1,7.012083093609826e-05
8.200000000000001,-0.00011101631541998859
8.3,-0.0002909371437926704
8.4,-0.0004676704039354513
8.5,-0.0006392797692663888
8.6,-0.0008038850516673544
8.700000000000001,-0.0009596828012184905
8.8,-0.0011049660651729395
8.9,-0.001238143089688337
9.0,-0.0013577547594150125
9.1,-0.0014624905838690856
9.200000000000001,-0.001551203055440462
9.3,-0.001622920221726322
9.4,-0.0016768563344450582
9.5,-0.001712420458258868
9.600000000000001,-0.001729222945184975
9.700000000000001,-0.00172707970366047
9.8,-0.0017060142154879986
9.9,-0.0016662572785642138
10.0,-0.001608244478209728
10.100000000000001,-0.001532611414805181
10.200000000000001,-0.0014401867400204737
10.3,-0.00133198307793365
10.4,-0.0012091859305096082
10.5,-0.0010731406889924776
10.600000000000001,-0.000925337893517619
10.700000000000001,-0.0007673969024419781
10.8,-0.0006010481503150597
10.9,-0.0004281141888758782
11.0,-0.0002504897187947161
11.100000000000001,-7.01208309360954e-05
11.200000000000001,0.0001110163154199884
11.3,0.0002909371437926702
11.4,0.0004676704039354511
11.5,0.0006392797692663886
11.600000000000001,0.000803885051667357
11.700000000000001,0.0009596828012184903
11.8,0.0011049660651729393
11.9,0.0012381430896883368
12.0,0.0013577547594150123
12.100000000000001,0.001462490583869087
12.200000000000001,0.0015512030554404605
12.3,0.0016229202217263217
12.4,0.001676856334445058
12.5,0.001712420458258868
12.600000000000001,0.001729222945184975
12.700000000000001,0.0017270797036604702
12.8,0.0017060142154879986
12.9,0.001666257278564214
13.0,0.001608244478209728
13.100000000000001,0.001532611414805181
13.200000000000001,0.0014401867400204737
13.3,0.00133198307793365
13.4,0.0012091859305096084
13.5,0.0010731406889924805
13.600000000000001,0.0009253378935176192
13.700000000000001,0.0007673969024419811
13.8,0.00060104815031506
13.9,0.0004281141888758785
14.0,0.0002504897187947163
14.100000000000001,7.012083093609562e-05
