time,z3
-8.0,0.0
0.0,0.0027155095188300276
0.1,0.0029249811677381755
0.2,0.0031024061108809245
0.30000000000000004,0.003245840443452645
0.4,0.0033537126688901187
0.5,0.0034248409165177373
0.6000000000000001,0.00345844589036995
0.7000000000000001,0.00345415940732094
0.8,0.003412028430975996
0.9,0.0033325145571284263
1.0,0.003216488956419453
1.1,0.003065222829610361
1.2000000000000002,0.002880373480040945
1.3,0.0026639661558672976
1.4000000000000001,0.002418371861019211
1.5,0.002146281377984952
1.6,0.0018506757870352356
1.7000000000000002,0.001534793804883955
1.8,0.0012020963006301156
1.9000000000000001,0.0008562283777517479
2.0,0.0005009794375894248
2.1,0.00014024166187218647
2.2,-0.0002220326308399811
2.3000000000000003,-0.0005818742875853477
2.4000000000000004,-0.0009353408078709065
2.5,-0.0012785595385327842
2.6,-0.001607770103334715
2.7,-0.0019193656024369841
2.8000000000000003,-0.002209932130345882
2.9000000000000004,-0.0024762861793766787
3.0,-0.002715509518830027
3.1,-0.002924981167738175
3.2,-0.0031024061108809245
3.3000000000000003,-0.0032458404434526447
3.4000000000000004,-0.003353712668890119
3.5,-0.0034248409165177373
3.6,-0.00345844589036995
3.7,-0.00345415940732094
3.8000000000000003,-0.003412028430975996
3.9000000000000004,-0.0033325145571284263
4.0,-0.0032164889564194536
4.1000000000000005,-0.0030652228296103616
4.2,-0.0028803734800409452
4.3,-0.0026639661558672994
4.4,-0.002418371861019211
4.5,-0.0021462813779849522
4.6000000000000005,-0.001850675787035235
4.7,-0.0015347938048839583
4.800000000000001,-0.001202096300630116
4.9,-0.0008562283777517497
5.0,-0.0005009794375894283
5.1000000000000005,-0.00014024166187218687
5.2,0.0002220326308399776
5.300000000000001,0.0005818742875853474
5.4,0.000935340807870906
5.5,0.0012785595385327838
5.6000000000000005,0.0016077701033347146
5.7,0.0019193656024369837
5.800000000000001,0.0022099321303458816
5.9,0.0024762861793766783
6.0,0.002715509518830027
6.1000000000000005,0.0029249811677381746
6.2,0.003102406110880923
6.300000000000001,0.0032458404434526447
6.4,0.0033537126688901182
6.5,0.003424840916517737
