time,z3
-8.0,0.0
0.0,0.026901394962665796
0.1,0.029064526593505446
0.2,0.031147994377202774
0.30000000000000004,0.033146087673382736
0.4,0.03505332984720625
0.5,0.036864493280445665
0.6000000000000001,0.03857461370002288
0.7000000000000001,0.040179003784736864
0.8,0.04167326601288519
0.9,0.043053304715565406
1.0,0.04431533730261877
1.1,0.04545590463044699
1.2000000000000002,0.04647188048328434
1.3,0.04736048014193782
1.4000000000000001,0.04811926801650886
1.5,0.048746164322175954
1.6,0.049239450779740304
1.7000000000000002,0.049597775325309644
1.8,0.04982015581621141
1.9000000000000001,0.0499059827229775
2.0,0.04985502080002225
2.1,0.04966740973043413
2.2,0.04934366374311422
2.3000000000000003,0.04888467020331044
2.4000000000000004,0.048291687180411165
2.5,0.04756633999966439
2.6,0.0467106167872743
2.7,0.04572686302108544
2.8000000000000003,0.04461777510179108
2.9000000000000004,0.04338639296228622
3.0,0.042036091735422935
3.1,0.04057057250300577
3.2,0.03899385215138379
3.3000000000000003,0.03731025236144428
3.4000000000000004,0.03552438776318591
3.5,0.03364115328733856
3.6,0.0316657107486985
3.7,0.029603474697952843
3.8000000000000003,0.02746009758077239
3.9000000000000004,0.025241454244851
4.0,0.022953625837356464
4.1000000000000005,0.020602883136928686
4.2,0.018195669365911455
4.3,0.015738582529927735
4.4,0.013238357333204916
4.5,0.010701846719218738
4.6000000000000005,0.008136003087251407
4.7,0.005547859236348603
4.800000000000001,0.0029445090889058914
4.9,0.0003330882467208282
5.0,-0.0022792455671958164
5.1000000000000005,-0.0048853321274412165
5.2,-0.007478028331900551
5.300000000000001,-0.010050227780493543
5.4,-0.01259488025332295
5.5,-0.015105011034837391
5.6000000000000005,-0.017573740031041805
5.7,-0.01999430062735681
5.800000000000001,-0.022360058235439042
5.9,-0.02466452847812651
6.0,-0.026901394962665783
6.1000000000000005,-0.02906452659350543
6.2,-0.03114799437720275
6.300000000000001,-0.03314608767338272
6.4,-0.03505332984720624
6.5,-0.036864493280445644
6.6000000000000005,-0.038574613700022894
6.7,-0.04017900378473685
6.800000000000001,-0.041673266012885186
6.9,-0.04305330471556541
7.0,-0.04431533730261877
7.1000000000000005,-0.045455904630446985
7.2,-0.04647188048328435
7.300000000000001,-0.047360480141937826
7.4,-0.04811926801650886
7.5,-0.04874616432217595
7.6000000000000005,-0.0492394507797403
7.7,-0.049597775325309644
7.800000000000001,-0.04982015581621141
7.9,-0.0499059827229775
8.0,-0.04985502080002225
8.1,-0.04966740973043413
8.200000000000001,-0.04934366374311421
8.3,-0.04888467020331045
8.4,-0.048291687180411165
8.5,-0.0475663399996644
8.6,-0.0467106167872743
8.700000000000001,-0.04572686302108544
8.8,-0.04461777510179106
8.9,-0.04338639296228622
9.0,-0.04203609173542293
9.1,-0.040570572503005775
9.200000000000001,-0.038993852151383755
9.3,-0.03731025236144427
9.4,-0.035524387763185915
9.5,-0.03364115328733855
9.600000000000001,-0.03166571074869849
9.700000000000001,-0.02960347469795281
9.8,-0.027460097580772374
9.9,-0.025241454244850983
10.0,-0.02295362583735647
10.100000000000001,-0.020602883136928655
10.200000000000001,-0.01819566936591144
10.3,-0.015738582529927696
10.4,-0.013238357333204921
10.5,-0.010701846719218724
10.600000000000001,-0.008136003087251391
10.700000000000001,-0.005547859236348544
10.8,-0.0029445090889058754
10.9,-0.0003330882467208344
11.0,0.0022792455671958325
11.100000000000001,0.004885332127441232
11.200000000000001,0.007478028331900589
11.3,0.010050227780493538
11.4,0.012594880253322966
11.5,0.015105011034837384
11.600000000000001,0.01757374003104184
11.700000000000001,0.019994300627356822
11.8,0.022360058235439056
11.9,0.0246645284781265
12.0,0.026901394962665796
12.100000000000001,0.02906452659350546
12.200000000000001,0.031147994377202767
12.3,0.033146087673382736
12.4,0.03505332984720624
12.5,0.03686449328044566
12.600000000000001,0.03857461370002289
12.700000000000001,0.04017900378473688
12.8,0.041673266012885186
